date,ffr,sp500_ret,nasdaq_ret,cpi,cpi_yoy,ffr_real,ffr_trailing_change,sp500_ret_fwd12m,sp500_ret_fwd24m,nasdaq_ret_fwd12m,nasdaq_ret_fwd24m,regime_A,regime_B,regime_C
1974-02-28,8.97,-0.024728609579301453,-0.0054869032889398595,47.2,10.023310023310028,-1.0533100233100274,2.3900000000000006,-0.10327838775278175,0.17347899476119832,-0.22033345075331778,-0.02887882659464569,>8%,Rialzo (≥+1pp),<0% (accomodante)
1974-03-31,9.35,0.045746388443017594,-0.02142271318562483,47.8,10.39260969976905,-1.0426096997690504,2.26,-0.09985693766035941,0.13114909864640412,-0.17373726933628963,-0.003043136185294948,>8%,Rialzo (≥+1pp),<0% (accomodante)
1974-04-30,10.51,-0.04816639299397929,-0.0580094130444353,48.0,10.091743119266061,0.41825688073393863,3.3899999999999997,-0.04024353764075783,0.2014077498313347,-0.0889196730656131,0.05270374070603001,>8%,Rialzo (≥+1pp),0-2%
1974-05-31,11.31,-0.0270567452592112,-0.07605224757027562,48.6,10.70615034168565,0.6038496583143509,3.4700000000000006,0.05266304406731237,0.2300851718272745,0.043938631233621406,0.11426142154861108,>8%,Rialzo (≥+1pp),0-2%
1974-06-30,11.93,0.004572320731571544,-0.05224496862281369,49.0,10.859728506787313,1.0702714932126867,3.4399999999999995,0.0782037831053981,0.23551393371645535,0.15413116581129316,0.2068644306659413,>8%,Rialzo (≥+1pp),0-2%
1974-07-31,12.92,-0.11346846345175776,-0.07797113503931574,49.4,11.512415349887139,1.4075846501128613,2.5199999999999996,0.2214586433169614,0.43079488705932967,0.19741739800479952,0.3237951858819945,>8%,Rialzo (≥+1pp),0-2%
1974-08-31,12.01,-0.037647627453452626,-0.10824983429831614,50.0,10.864745011086473,1.1452549889135266,1.5099999999999998,0.18044320649091805,0.47843305295095706,0.2761391309215342,0.4595603192763009,>8%,Rialzo (≥+1pp),0-2%
1974-09-30,11.34,-0.10013591126309784,-0.10680057895564743,50.6,11.946902654867241,-0.6069026548672412,0.5600000000000005,0.30061617085184444,0.6830047367734546,0.34499015670095967,0.6635177390003939,>8%,Stabile (−1÷+1pp),<0% (accomodante)
1974-10-31,10.06,0.023769328635740772,0.17234910573861528,51.1,12.061403508771939,-2.001403508771938,0.05000000000000071,0.33357501224810426,0.592832768093595,0.18903165644231446,0.4056957000833117,>8%,Stabile (−1÷+1pp),<0% (accomodante)
1974-11-30,9.45,0.037434391801075106,-0.03433038057201465,51.5,12.200435729847502,-2.750435729847503,-0.5800000000000001,0.3116999192020886,0.5297282850119072,0.26101704929993064,0.4689818803259467,>8%,Stabile (−1÷+1pp),<0% (accomodante)
1974-12-31,8.53,-0.06091828129356014,-0.04909913978743585,51.9,12.337662337662337,-3.8076623376623377,-1.42,0.3803128970682754,0.6906425799934639,0.30709655488379006,0.6604018111503791,>8%,Discesa (≤−1pp),<0% (accomodante)
1975-01-31,7.13,0.086327717310273,0.16712236029661298,52.1,11.802575107296143,-4.672575107296143,-2.5200000000000005,0.39190748365547656,0.547930323463143,0.2566882443269254,0.38952104096260687,6-8%,Discesa (≤−1pp),<0% (accomodante)
1975-02-28,6.24,0.10807530549430355,0.04676788902955886,52.5,11.228813559322038,-4.988813559322038,-2.7300000000000004,0.30863244370838294,0.36386577534985376,0.24555962333340675,0.31478906078295,6-8%,Discesa (≤−1pp),<0% (accomodante)
1975-03-31,5.54,0.04973644402829791,0.037061217965510096,52.7,10.251046025104603,-4.711046025104603,-3.8099999999999996,0.25663257983273824,0.2985419637231228,0.20658578296746088,0.26269378518445685,4-6%,Discesa (≤−1pp),<0% (accomodante)
1975-04-30,5.49,0.014870295217633611,0.038687889556876076,52.9,10.20833333333333,-4.71833333333333,-5.02,0.25178396494259925,0.26424198930478826,0.15544558430778466,0.2338544320380005,4-6%,Discesa (≤−1pp),<0% (accomodante)
1975-05-31,5.22,0.06712634757632974,0.058682449272478676,53.2,9.4650205761317,-4.2450205761317,-6.090000000000001,0.16854598321836534,0.18548047541400692,0.0673629543068921,0.167530872890564,4-6%,Discesa (≤−1pp),<0% (accomodante)
1975-06-30,5.55,0.028946235664077058,0.047794943630248055,53.6,9.387755102040817,-3.837755102040817,-6.38,0.14590020279652394,0.16249713288885648,0.04569087675366501,0.1632274209441904,4-6%,Discesa (≤−1pp),<0% (accomodante)
1975-07-31,6.1,0.004319985569985585,-0.0433900088033321,54.2,9.716599190283404,-3.616599190283404,-6.82,0.17138217891184615,0.1723409494152257,0.10554196731045695,0.22796398401570706,6-8%,Discesa (≤−1pp),<0% (accomodante)
1975-08-31,6.14,-0.0699625184704653,-0.04962356204789364,54.3,8.599999999999985,-2.4599999999999858,-5.87,0.252438952438778,0.23432921331572443,0.14373134081572547,0.2858259121014628,6-8%,Discesa (≤−1pp),<0% (accomodante)
1975-09-30,6.24,-0.008526815229650264,-0.0586101466788127,54.6,7.905138339920947,-1.6651383399209472,-5.1,0.29400569859988934,0.23031236632814633,0.2368252144541565,0.37696498390367217,6-8%,Discesa (≤−1pp),<0% (accomodante)
1975-10-31,5.82,0.04971260973977398,0.036409219933778214,54.9,7.4363992172211235,-1.6163992172211232,-4.24,0.1944080786340181,0.146286917445122,0.18221890263987972,0.28555029055133674,4-6%,Discesa (≤−1pp),<0% (accomodante)
1975-11-30,5.22,0.020416995973053353,0.024132408495502577,55.3,7.37864077669903,-2.1586407766990305,-4.2299999999999995,0.1662181743080735,0.13437312811201263,0.16491833408713208,0.32850797806368726,4-6%,Discesa (≤−1pp),<0% (accomodante)
1975-12-31,5.2,-0.011796380592872024,-0.01435175748821338,55.5,6.936416184971095,-1.7364161849710946,-3.329999999999999,0.2248256055451736,0.14699442618540037,0.27029774881320856,0.37351868270564514,4-6%,Discesa (≤−1pp),<0% (accomodante)
1976-01-31,4.87,0.09545283727921827,0.12211216868079666,55.6,6.717850287907878,-1.8478502879078782,-2.26,0.11209282343817462,0.011551732596129849,0.10570067575258157,0.17575487131178424,4-6%,Discesa (≤−1pp),<0% (accomodante)
1976-02-29,4.77,0.04178137690136974,0.03749822079021348,55.8,6.285714285714272,-1.5157142857142727,-1.4700000000000006,0.042206909898207856,-0.03845513461064298,0.05558099038588726,0.14104557813182605,4-6%,Discesa (≤−1pp),<0% (accomodante)
1976-03-31,4.84,0.008024080516898513,0.004611339532125891,55.9,6.072106261859567,-1.2321062618595668,-0.7000000000000002,0.033350546980059015,-0.043575072213698385,0.04650146140376821,0.18946085316040362,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1976-04-30,4.82,0.010954500494559927,-0.005336087658153965,56.1,6.0491493383743045,-1.2291493383743042,-0.6699999999999999,0.009952215966243072,-0.008244004355149492,0.0678602686228531,0.2977041492744854,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1976-05-31,5.29,-0.003832736342819776,-0.02202367461095145,56.5,6.203007518796988,-0.9130075187969879,0.07000000000000028,0.014491934796611039,0.05037122336987965,0.09384616374353838,0.38604806102543043,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1976-06-30,5.48,0.009005821805006642,0.026520181201399096,56.8,5.970149253731338,-0.4901492537313379,-0.0699999999999994,0.014483748280895936,0.048007888756227635,0.1124008507709433,0.35175425050308107,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1976-07-31,5.31,0.0266535690897185,0.011362454360914098,57.1,5.350553505535061,-0.040553505535060985,-0.79,0.0008184950399963142,0.020164061481243722,0.110734843475075,0.4042839890175869,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1976-08-31,5.29,-0.0056062060140755765,-0.016794160873865205,57.4,5.7090239410681365,-0.41902394106813645,-0.8499999999999996,-0.014459578319398148,0.10109611775972316,0.12423771756083246,0.5274160009863804,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1976-09-30,5.25,0.024378831881251894,0.018014166148952793,57.6,5.494505494505497,-0.2445054945054972,-0.9900000000000002,-0.04922183290279092,0.07918774781545967,0.11330604180103432,0.4777624009522896,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1976-10-31,5.02,-0.031082148499209983,-0.0093486481703835,57.9,5.464480874316946,-0.4444808743169464,-0.8000000000000007,-0.04028871040786097,0.08291582436368206,0.08740461489891493,0.2482658469892558,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1976-11-30,4.95,-0.0036664458619561913,0.00914527464008641,58.0,4.88245931283906,0.06754068716093986,-0.2699999999999996,-0.027306251006553706,0.02779900422281245,0.14043013934084025,0.27746415692296456,4-6%,Stabile (−1÷+1pp),0-2%
1976-12-31,4.65,0.0378650609354414,0.07481074590999381,58.2,4.86486486486486,-0.21486486486485923,-0.5499999999999998,-0.06354470302335868,0.009342982440445846,0.0812572753032681,0.22338301136820982,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1977-01-31,4.61,-0.005372492836676179,-0.02328396288215895,58.5,5.215827338129486,-0.6058273381294859,-0.2599999999999998,-0.09040710336679403,0.05726726087098721,0.06335728746075109,0.3365616371639266,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1977-02-28,4.68,-0.023686038856775782,-0.009529953773501965,59.1,5.913978494623673,-1.2339784946236731,-0.08999999999999986,-0.07739542286927392,0.07147134053867421,0.0809645006156241,0.3152985119845504,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1977-03-31,4.69,-0.0005418069306931672,-0.0040297764562489125,59.5,6.440071556350624,-1.7500715563506235,-0.14999999999999947,-0.07444290750952909,0.09715065406004353,0.13660696810195638,0.4205756067120898,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1977-04-30,4.73,-0.011936713055003323,0.014964729431000245,60.0,6.951871657754016,-2.221871657754016,-0.08999999999999986,-0.01801691212092038,0.13739811085887643,0.21523778663293314,0.42238479615084956,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1977-05-31,5.35,0.0006450193504963231,0.0017749355338454453,60.3,6.725663716814156,-1.3756637168141568,0.05999999999999961,0.035366755853472265,0.11514759990873147,0.26713253377593027,0.3952843899591918,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1977-06-30,5.39,0.008997679559875849,0.04393283146322524,60.7,6.866197183098599,-1.4761971830985994,-0.09000000000000075,0.033045517517791945,0.13192315530051002,0.21516829977813767,0.4056397075831195,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1977-07-31,5.42,0.012824386477322314,0.009847769050700395,61.0,6.8301225919439545,-1.4101225919439546,0.11000000000000032,0.019329745140725274,0.13346997885472756,0.2642837282605681,0.42504557499046514,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1977-08-31,5.9,-0.020786202594810455,-0.004841619073190473,61.2,6.620209059233462,-0.7202090592334613,0.6100000000000003,0.1172510975065526,0.21557311477311347,0.3586236941954686,0.5251746047104275,4-6%,Stabile (−1÷+1pp),<0% (accomodante)
1977-09-30,6.14,-0.011753341858482536,0.00811536929363399,61.4,6.59722222222221,-0.4572222222222102,0.8899999999999997,0.13505735108568384,0.24897808705969648,0.32736403600366826,0.5092132325316725,6-8%,Stabile (−1÷+1pp),<0% (accomodante)
1977-10-31,6.47,-0.021978592954380205,-0.03239647384587385,61.6,6.390328151986191,0.07967184801380878,1.4500000000000002,0.12837666505298984,0.23423258136127778,0.14793134945936814,0.4104396045736438,6-8%,Rialzo (≥+1pp),0-2%
1977-11-30,6.51,0.009811419884787842,0.058354609135006896,61.9,6.7241379310344795,-0.21413793103447976,1.5599999999999996,0.056652214827523695,0.2182997380844507,0.12015994040751043,0.4193445666320661,6-8%,Rialzo (≥+1pp),<0% (accomodante)
1977-12-31,6.56,-0.0008013983170698236,0.019042638824878333,62.1,6.70103092783505,-0.14103092783505033,1.9099999999999993,0.07783359835661474,0.27297377255349975,0.13144488301831636,0.4601150874882243,6-8%,Rialzo (≥+1pp),<0% (accomodante)
1978-01-31,6.7,-0.03390357422013779,-0.03945329241115325,62.5,6.8376068376068355,-0.13760683760683534,2.09,0.1623521520279978,0.3612932432496343,0.2569262024390453,0.6277442145097338,6-8%,Rialzo (≥+1pp),<0% (accomodante)
1978-02-28,6.78,-0.009719916897506953,0.006870382626195992,62.9,6.429780033840937,0.35021996615906303,2.1000000000000005,0.16135489363267608,0.4350825643961749,0.21678233765814725,0.5804640801450858,6-8%,Rialzo (≥+1pp),0-2%
1978-03-31,6.79,0.002656655053570045,0.047237624785259946,63.4,6.554621848739495,0.23537815126050532,2.0999999999999996,0.18539489671874487,0.30564486646043454,0.2498389034903934,0.251979870642715,6-8%,Rialzo (≥+1pp),0-2%
1978-04-30,6.89,0.048299932447646965,0.08518030059585358,63.9,6.499999999999995,0.390000000000005,2.1599999999999993,0.15826649653963787,0.23101468997303232,0.17045800566476843,0.23359960884381326,6-8%,Rialzo (≥+1pp),0-2%
1978-05-31,7.36,0.05504320821198738,0.044554099863290064,64.5,6.9651741293532465,0.3948258706467538,2.0100000000000007,0.07705563618323263,0.225551980050394,0.10113532149741422,0.2699601376204033,6-8%,Rialzo (≥+1pp),0-2%
1978-06-30,7.6,0.006735559319713813,0.0011218637971346368,65.2,7.413509060955525,0.18649093904447422,2.21,0.09571469611552219,0.3008954828846573,0.15674487874622556,0.33113089914085747,6-8%,Rialzo (≥+1pp),0-2%
1978-07-31,7.81,-0.0006229094136118718,0.05066442456089382,65.7,7.7049180327869005,0.10508196721309915,2.3899999999999997,0.11197577060624675,0.3663940901219809,0.12715646269613634,0.3803892498417272,6-8%,Rialzo (≥+1pp),0-2%
1978-08-31,8.04,0.07328143327502845,0.06941640201645272,66.0,7.843137254901955,0.19686274509804402,2.139999999999999,0.08800350922544897,0.31771764096552046,0.12258796252893589,0.3645414503728568,>8%,Rialzo (≥+1pp),0-2%
1978-09-30,8.45,0.00399689605389808,-0.01507967875142513,66.5,8.306188925081436,0.14381107491856326,2.3099999999999996,0.10036562105434355,0.34969100454088475,0.13700024378805886,0.4339224527433292,>8%,Rialzo (≥+1pp),0-2%
1978-10-31,8.96,-0.02773500160410658,-0.16319683870304968,67.1,8.92857142857142,0.03142857142858091,2.490000000000001,0.09381257126875875,0.4343467272882733,0.22867940250774277,0.7604538062950823,>8%,Rialzo (≥+1pp),0-2%
1978-11-30,9.76,-0.05437651590457249,0.03275029160674214,67.4,8.8852988691438,0.8747011308562005,3.25,0.1529808209253718,0.5868233859636869,0.2670909889133455,0.8415953328307952,>8%,Rialzo (≥+1pp),0-2%
1978-12-31,10.03,0.01922828458804071,0.029308884994081463,67.7,9.017713365539448,1.0122866344605512,3.4699999999999998,0.1810485166675242,0.5375072955678406,0.2904871544366574,0.7403315685715806,>8%,Rialzo (≥+1pp),0-2%
1979-01-31,10.07,0.0418530850067631,0.06707480280807676,68.3,9.28,0.7900000000000009,3.37,0.17115388901249662,0.4758902924772157,0.29501971663182935,0.5954391417445621,>8%,Rialzo (≥+1pp),0-2%
1979-02-28,10.06,-0.010569543342359378,-0.02528716840074907,69.1,9.856915739268679,0.20308426073132146,3.2800000000000002,0.23569683329726088,0.4458599506321381,0.2988880847719164,0.6395044064777329,>8%,Rialzo (≥+1pp),0-2%
1979-03-31,10.09,0.023411610505955194,0.07568813595256252,69.8,10.094637223974768,-0.00463722397476829,3.3,0.10144296223524352,0.4713203192524986,0.0017129944878040426,0.6187703503014643,>8%,Rialzo (≥+1pp),<0% (accomodante)
1979-04-30,10.01,0.024309024309024263,0.01625734874708895,70.6,10.485133020344284,-0.47513302034428406,3.12,0.06280781983311456,0.45498685929783345,0.05394606459475937,0.6435823255454793,>8%,Rialzo (≥+1pp),<0% (accomodante)
1979-05-31,10.24,-0.018930239960822548,-0.0173116771317684,71.5,10.852713178294572,-0.6127131782945714,2.88,0.137872491335163,0.459076461358372,0.15331886356475,0.7255124875252719,>8%,Rialzo (≥+1pp),<0% (accomodante)
1979-06-30,10.29,0.024176384571676923,0.05168053947575757,72.3,10.889570552147232,-0.5995705521472328,2.6899999999999995,0.18725749275475922,0.43685146104525363,0.15075581798438198,0.5850608476948953,>8%,Rialzo (≥+1pp),<0% (accomodante)
1979-07-31,10.47,0.014208456243854473,0.02378944400629579,73.1,11.263318112633169,-0.7933181126331679,2.660000000000001,0.22879843809638567,0.38815735682224095,0.2246651600966405,0.5196284055609166,>8%,Rialzo (≥+1pp),<0% (accomodante)
1979-08-31,10.94,0.05014335443037976,0.06508192923196221,73.8,11.818181818181817,-0.8781818181818171,2.9000000000000004,0.2111336312725729,0.3324830460100534,0.2155318744901329,0.3205999514667206,>8%,Rialzo (≥+1pp),<0% (accomodante)
1979-09-30,11.43,0.015404508069521983,-0.002434835619772202,74.6,12.180451127819536,-0.7504511278195363,2.9800000000000004,0.22658412687197926,0.2033147278227152,0.26114524651818627,0.2183361733310858,>8%,Rialzo (≥+1pp),<0% (accomodante)
1979-10-31,13.77,-0.03352516881522405,-0.09572331768947206,75.2,12.071535022354718,1.6984649776452816,4.809999999999999,0.31132770363437556,0.2665606047961526,0.4328015938917704,0.4619720993885654,>8%,Rialzo (≥+1pp),0-2%
1979-11-30,13.18,-0.0032243460925039935,0.065036644727416,75.9,12.611275964391687,0.5687240356083123,3.42,0.3762790821534363,0.3093330393871512,0.45340417455745863,0.4166504258277621,>8%,Rialzo (≥+1pp),0-2%
1979-12-31,13.78,0.04403996303439395,0.048314529623114666,76.7,13.293943870014768,0.48605612998523107,3.75,0.301815525670452,0.26889290707632685,0.3485849607943565,0.3150909118367726,>8%,Rialzo (≥+1pp),0-2%
1980-01-31,13.82,0.03312461348175644,0.07082267654242624,77.8,13.90922401171304,-0.08922401171303918,3.75,0.26020184565298177,0.1692043332679376,0.23198058010582456,0.18215867721819956,>8%,Rialzo (≥+1pp),<0% (accomodante)
1980-02-29,14.13,0.043958521190261335,-0.022375592603819272,78.9,14.1823444283647,-0.05234442836469988,4.07,0.17007660104953914,0.09853691990931912,0.2622368514263711,0.1524573718581701,>8%,Rialzo (≥+1pp),<0% (accomodante)
1980-03-31,17.19,-0.08777825961260466,-0.1704206109572104,80.1,14.756446991404015,2.433553008595986,7.100000000000001,0.3358116304693932,0.17119234404978134,0.6160021475304653,0.36080611664133255,>8%,Rialzo (≥+1pp),2-4%
1980-04-30,17.61,-0.01162050302451445,0.06924881599959987,81.0,14.730878186968855,2.8791218130311442,7.6,0.3690027793795305,0.24977150537821302,0.5594558210883727,0.3390395080099362,>8%,Rialzo (≥+1pp),2-4%
1980-05-31,10.98,0.05036138349514574,0.07534248463132864,81.8,14.40559440559439,-3.4255944055943903,0.7400000000000002,0.28228467817717706,0.196627005531389,0.49612786371320583,0.20446717839907147,>8%,Stabile (−1÷+1pp),<0% (accomodante)
1980-06-30,9.47,0.06862684153512832,0.04934336695233976,82.7,14.384508990318135,-4.914508990318135,-0.8199999999999985,0.21022732626548368,0.060760703797175575,0.3774085022409226,0.1019985620058057,>8%,Stabile (−1÷+1pp),<0% (accomodante)
1980-07-31,9.03,0.04969458987783604,0.08954414459996052,82.7,13.132694938440515,-4.102694938440516,-1.4400000000000013,0.12968678489918117,0.013006397924602231,0.24085215704266472,-0.011261711225733939,>8%,Discesa (≤−1pp),<0% (accomodante)
1980-08-31,9.61,0.035046835002782384,0.057138780548580126,83.3,12.872628726287271,-3.2626287262872715,-1.33,0.10019490137514864,-0.01352344535530492,0.08643794472330035,-0.006220213954391984,>8%,Discesa (≤−1pp),<0% (accomodante)
1980-09-30,10.87,0.028358076923076903,0.03499923905983082,84.0,12.600536193029498,-1.730536193029499,-0.5600000000000005,-0.018970895301413493,0.07531070638528248,-0.03394460178578895,0.014478695540087738,>8%,Stabile (−1÷+1pp),<0% (accomodante)
1980-10-31,12.81,0.03324769433465069,0.027359120855238173,84.8,12.765957446808507,0.04404255319149364,-0.9599999999999991,-0.03413875777515407,0.1331390871124989,0.020359068290510374,0.11952882801072162,>8%,Stabile (−1÷+1pp),0-2%
1980-11-30,15.85,0.04614695340501784,0.08035104937245152,85.5,12.648221343873512,3.2017786561264874,2.67,-0.04864278156544777,0.13189585436452034,-0.025288044009428856,0.13282093902503522,>8%,Rialzo (≥+1pp),2-4%
1980-12-31,18.9,-0.012447801522967317,-0.027289701254362253,86.3,12.516297262059961,6.3837027379400375,5.119999999999999,-0.02528977258676479,0.16169929398303062,-0.024836439624727258,0.16582929643734978,>8%,Rialzo (≥+1pp),>4% (restrittivo)
1981-01-31,19.08,9.987515605480723e-05,-0.021765197900365907,87.0,11.825192802056561,7.254807197943437,5.259999999999998,-0.07220868045776685,0.2071841738098763,-0.04044049369945846,0.27424893282030727,>8%,Rialzo (≥+1pp),>4% (restrittivo)
1981-02-28,15.93,-0.030701754385964786,0.0016339330310946032,87.9,11.406844106463886,4.523155893536114,1.799999999999999,-0.06114102365268259,0.27194841894962374,-0.08697217122455803,0.33607174989081723,>8%,Rialzo (≥+1pp),>4% (restrittivo)
1981-03-31,14.7,0.04143302180685349,0.06208440414747285,88.5,10.486891385767795,4.213108614232205,-2.490000000000002,-0.12323540435245772,0.2685568993770402,-0.15791812608610534,0.30764141285978397,>8%,Discesa (≤−1pp),>4% (restrittivo)
1981-04-30,15.72,0.012937937937938182,0.03183420445980012,89.1,9.999999999999986,5.720000000000015,-1.8899999999999988,-0.08709352223182232,0.3049201860913988,-0.1413418130207782,0.372260358957472,>8%,Discesa (≤−1pp),>4% (restrittivo)
1981-05-31,18.52,-0.0161726996527779,0.03167389068365867,89.8,9.7799511002445,8.7400488997555,7.539999999999999,-0.06680082364202788,0.38505000735823103,-0.19494368923139227,0.40208087555807603,>8%,Rialzo (≥+1pp),>4% (restrittivo)
1981-06-30,19.1,0.00857588585168334,-0.0339231622736933,90.6,9.552599758162028,9.547400241837973,9.63,-0.12350293141168078,0.3973533710941122,-0.1999479020109498,0.49908614551125163,>8%,Rialzo (≥+1pp),>4% (restrittivo)
1981-07-31,19.04,-0.020162509448223842,-0.01847331432865329,91.6,10.761789600967342,8.278210399032657,10.01,-0.10328560848394086,0.43620600884349225,-0.20317800701516608,0.4576134991482983,>8%,Rialzo (≥+1pp),>4% (restrittivo)
1981-08-31,17.82,0.00802564549444873,-0.07441375871581335,92.3,10.80432172869148,7.01567827130852,8.21,-0.10336200121298111,0.39047440951956847,-0.08528619524725001,0.515993076910221,>8%,Rialzo (≥+1pp),>4% (restrittivo)
1981-09-30,15.87,-0.08302683256172838,-0.07968365160883506,93.2,10.952380952380958,4.917619047619041,5.0,0.0961047957039598,0.5666242769382339,0.050124762426035474,0.6721064705679691,>8%,Rialzo (≥+1pp),>4% (restrittivo)
1981-10-31,15.08,0.017272471118624955,0.08510878081462447,93.4,10.14150943396228,4.93849056603772,2.2699999999999996,0.17319034823504365,0.5500024798286323,0.0971910406856662,0.4271181403250952,>8%,Rialzo (≥+1pp),>4% (restrittivo)
1981-11-30,13.31,0.03043730523094057,0.0320201164620566,93.7,9.590643274853793,3.7193567251462074,-2.539999999999999,0.18976955493861958,0.4870486389728652,0.1622109814727597,0.4397094274153246,>8%,Discesa (≤−1pp),2-4%
1981-12-31,12.37,0.011793687279630927,-0.026839024279223023,94.0,8.92236384704519,3.447636152954809,-6.529999999999999,0.19184067357746115,0.4678321668431784,0.1955218014798492,0.4437231556421948,>8%,Discesa (≤−1pp),2-4%
1982-01-31,13.22,-0.04804119547657515,-0.03741839636880817,94.3,8.390804597701141,4.8291954022988595,-5.859999999999998,0.3011376032333366,0.5662066537223911,0.327951965931754,0.44602888206527447,>8%,Discesa (≤−1pp),>4% (restrittivo)
1982-02-28,14.78,-0.019138959931798705,-0.04693804907524679,94.6,7.622298065984068,7.157701934015932,-1.1500000000000004,0.354781123676539,0.5151375146275781,0.46334176000173444,0.42854506503355716,>8%,Discesa (≤−1pp),>4% (restrittivo)
1982-03-31,14.68,-0.027445414847161564,-0.02044384945117239,94.5,6.779661016949157,7.900338983050843,-0.019999999999999574,0.4468614559420443,0.5647860904835402,0.5528673082369353,0.44893230018347463,>8%,Stabile (−1÷+1pp),>4% (restrittivo)
1982-04-30,14.94,0.05469314079422394,0.05214577668868703,94.9,6.509539842873191,8.43046015712681,-0.7800000000000011,0.4294127798080629,0.49116613165063794,0.5981450823698704,0.35963788404152397,>8%,Stabile (−1÷+1pp),>4% (restrittivo)
1982-05-31,14.45,0.005696474634565796,-0.03272851881609051,95.8,6.681514476614692,7.768485523385308,-4.07,0.48419548843121807,0.47897489819362526,0.7415935466917511,0.32346557228874384,>8%,Discesa (≤−1pp),>4% (restrittivo)
1982-06-30,14.15,-0.052706185567010344,-0.03992827519898534,97.0,7.064017660044164,7.085982339955836,-4.950000000000001,0.5942476263436691,0.5324062322634229,0.873735659564221,0.4284499668756505,>8%,Discesa (≤−1pp),>4% (restrittivo)
1982-07-31,12.59,0.0024384685505924875,-0.022436099086205696,97.5,6.4410480349345045,6.148951965065495,-6.449999999999999,0.6016314920688668,0.5147913529713806,0.8292837195522049,0.3929948131822405,>8%,Discesa (≤−1pp),>4% (restrittivo)
1982-08-31,10.12,0.007939769957343135,0.06252904644409041,97.7,5.850487540628402,4.269512459371597,-7.700000000000001,0.5507645352980985,0.6412206004407961,0.657341420926733,0.4541803155638229,>8%,Discesa (≤−1pp),>4% (restrittivo)
1982-09-30,10.31,0.12096374202370108,0.056556686571820336,97.9,5.04291845493563,5.267081545064371,-5.559999999999999,0.42926505118708835,0.4847153312021115,0.5922931544867192,0.35179272022308905,>8%,Discesa (≤−1pp),>4% (restrittivo)
1982-10-31,9.71,0.08881399782135047,0.13374303233136908,98.2,5.139186295503206,4.5708137044967945,-5.369999999999999,0.32118584350823176,0.35798431683974075,0.3007015983590682,0.1791878914433982,>8%,Discesa (≤−1pp),>4% (restrittivo)
1982-11-30,9.2,0.044999164782717926,0.09317800453733516,98.0,4.589114194236932,4.6108858057630675,-4.110000000000001,0.24986274257924013,0.31621795699902466,0.2387677025654309,0.05970096955563586,>8%,Discesa (≤−1pp),>4% (restrittivo)
1982-12-31,8.95,0.013554990345160611,0.0010533211011998223,97.6,3.8297872340425476,5.120212765957452,-3.42,0.23156743966229465,0.28942680180123737,0.20760922457048903,0.08028344842260227,>8%,Discesa (≤−1pp),>4% (restrittivo)
1983-01-31,8.68,0.03925753228120521,0.06920855088507305,97.8,3.711558854718988,4.9684411452810116,-4.540000000000001,0.20372099755656614,0.29900286089762496,0.08891655659447895,0.13904364056752794,>8%,Discesa (≤−1pp),>4% (restrittivo)
1983-02-28,8.51,0.02130014437514438,0.050230270699858304,97.9,3.488372093023262,5.021627906976738,-6.27,0.11836331946807088,0.34552104840237874,-0.02377892568864859,0.10652774519085728,>8%,Discesa (≤−1pp),>4% (restrittivo)
1983-03-31,8.77,0.03865614782016347,0.039484257435453474,97.9,3.5978835978836,5.1721164021164,-5.91,0.08150375010488875,0.28924782284705586,-0.06693102978094367,0.046542359892741025,>8%,Discesa (≤−1pp),>4% (restrittivo)
1983-04-30,8.8,0.041973886328724896,0.08282374806405124,98.6,3.898840885142252,4.901159114857749,-6.139999999999999,0.04320190270781499,0.24999188283393536,-0.14924001641619888,-0.028196431930089916,>8%,Discesa (≤−1pp),>4% (restrittivo)
1983-05-31,8.63,0.044240118368209735,0.05409314092485551,99.2,3.549060542797511,5.08093945720249,-5.8199999999999985,-0.0035174545929334,0.22978141610266212,-0.2400835574966751,-0.043843343227567666,>8%,Discesa (≤−1pp),>4% (restrittivo)
1983-06-30,8.98,0.017535039609993808,0.03291645166929613,99.5,2.577319587628857,6.402680412371144,-5.17,-0.03879033160116829,0.23893602612826204,-0.23764595097268515,-0.05654757958416223,>8%,Discesa (≤−1pp),>4% (restrittivo)
1983-07-31,9.37,0.00708133012820511,-0.04562753041726064,99.9,2.4615384615384706,6.908461538461529,-3.2200000000000006,-0.05421979995242998,0.25787025904520755,-0.23850259077184865,0.0061613194610627975,>8%,Discesa (≤−1pp),>4% (restrittivo)
