date,cape,tr_nom,tr_real,fwd5y_nom,fwd10y_nom,fwd20y_nom,fwd5y_real,fwd10y_real,fwd20y_real,bucket
1882-04-30,14.92,0.0046136101499423265,-0.004105312213943391,0.057974211449594026,0.04684821159602559,0.06729123588850339,0.11183701580100269,0.08818898411809162,0.08129586466138683,<15 (economico)
1882-05-31,14.57,-0.007497116493656364,-0.016976609172800194,0.06388636104599343,0.04799108289889675,0.06773658235049274,0.12019820729626707,0.09042296542824624,0.08159340524612202,<15 (economico)
1882-06-30,14.33,-0.0005837711617047159,-0.009101523112031051,0.05852150775994458,0.04784559210271011,0.06762252954327486,0.119239720900425,0.09120517444749576,0.0813424707525725,<15 (economico)
1882-07-31,15.24,0.06103286384976525,0.07015349018658279,0.041619534430743066,0.04201603045342783,0.065822018623245,0.10197827858327169,0.0813224971422144,0.07905692668171072,15-20 (equo-basso)
1882-08-31,15.53,0.03444444444444428,0.025628156565656424,0.03010021349218861,0.04033998487036694,0.06558747433938739,0.08918814308110501,0.07902444849796364,0.0798784554294989,15-20 (equo-basso)
1882-09-30,16.08,0.014023732470334505,0.041643055922834016,0.025343316258400916,0.03664177718918138,0.06512977943975029,0.08079296579569206,0.07230324720964032,0.0773691055372876,15-20 (equo-basso)
1882-10-31,15.76,-0.0229700854700855,-0.013372542105351548,0.02392664512883269,0.04148477505460324,0.06482454531533488,0.07475393607442116,0.07626026326376678,0.07291431503150769,15-20 (equo-basso)
1882-11-30,15.19,-0.038440417353102885,-0.029863572711059216,0.03672140359394138,0.04557013298984436,0.06499738277056721,0.08355408499814865,0.07676393661391168,0.0743577680184444,15-20 (equo-basso)
1882-12-31,15.38,0.009753298909925379,0.019860939539654288,0.03434455061429431,0.04380055145396833,0.06342063922189256,0.07392081737529721,0.07259459738410179,0.07166653990278182,15-20 (equo-basso)
1883-01-31,15.27,-0.0005707762557078944,-0.0005707762557078944,0.036839943621907345,0.04611155004654677,0.06626874251417236,0.07418658857454163,0.07095651422774574,0.07391289682708724,15-20 (equo-basso)
1883-02-28,14.76,-0.017773952954675765,-0.02750860158743418,0.0402004438558945,0.04648643457970936,0.06708408214815864,0.0821543278235195,0.07119377873168964,0.07526944554614778,<15 (economico)
1883-03-31,15.05,0.017043720657277106,0.02722433848167416,0.029546269866280284,0.04125801187078926,0.06423354764245581,0.06893894399486222,0.06734653518961609,0.07369009456931641,15-20 (equo-basso)
1883-04-30,15.48,0.025543478260869668,0.034866600790513846,0.02599057691398632,0.03902958725369521,0.060869191628827535,0.0659080699639949,0.06533451169498394,0.06981165311001702,15-20 (equo-basso)
1883-05-31,15.34,-0.012446053378762145,-0.002368972290790361,0.0321795368715323,0.03116571285603542,0.0606922876553917,0.07253322749383351,0.0575784818698144,0.07031854337844279,15-20 (equo-basso)
1883-06-30,15.9,0.013347775852108779,0.044249022434349916,0.023814970937582336,0.02524924437196341,0.05718774921329195,0.060103390105158194,0.05101065542247207,0.06518117495566877,15-20 (equo-basso)
1883-07-31,15.95,-0.010810423825887705,0.00935545809182492,0.03211470272099737,0.016858795568556406,0.055494765834839255,0.06174797868979898,0.04300985282811043,0.062402819097302276,15-20 (equo-basso)
1883-08-31,15.2,-0.040636998254799495,-0.040636998254799495,0.045920164388296936,0.019126817555054743,0.05618779794386208,0.07594981205336948,0.04947317100837889,0.06310038699643661,15-20 (equo-basso)
1883-09-30,15.49,0.015946069469835455,0.02585236917214151,0.04849622890756189,0.025007689129354027,0.05429696137345119,0.07650861242766971,0.05034860663466345,0.06003821724148106,15-20 (equo-basso)
1883-10-31,15.05,-0.022189572031344196,-0.022189572031344196,0.052804183729474374,0.030797511367361086,0.05398207295564128,0.07854254574567299,0.054831605746262335,0.06036563390039085,15-20 (equo-basso)
1883-11-30,15.41,0.019955080545229098,0.031126549116370583,0.0450776622483815,0.0308175830667754,0.053350992114543416,0.06570414088507603,0.05647463489327964,0.0597397420745831,15-20 (equo-basso)
1883-12-31,14.9,-0.01695360195360196,-0.02760415881217604,0.045407956411060324,0.029391752188416165,0.05686718684609304,0.0683660381495721,0.05765393228283289,0.063856553637891,<15 (economico)
1884-01-31,14.43,-0.024812734082397037,-0.024812734082397037,0.055501755161541544,0.030351325793523953,0.05930536978642942,0.08640046834932891,0.06154020459497622,0.06507389933089369,<15 (economico)
1884-02-29,14.81,0.03230855855855852,0.03230855855855852,0.05195806577246387,0.02897964798852848,0.056413268766689395,0.08520890745987009,0.061530032281276625,0.06096183554549994,<15 (economico)
