Date,leaps_nav,leaps_options_value,leaps_bond_value,bh_nav
1977-05-26,6751.338210852318,3813.449644344528,2937.8885665077905,9178.138670933602
1977-05-27,6571.073615961355,3632.315341171575,2938.7582747897804,9109.679980168747
1977-05-31,6532.359735568183,3592.731495035151,2939.6282405330317,9097.028415700615
1977-06-01,6703.653553740506,3718.17877784659,2985.474775893916,9175.239901705876
1977-06-02,6655.930443814557,3669.5931974298283,2986.3372463847295,9158.819277614231
1977-06-03,6881.957384676143,3894.757418642458,2987.1999660336846,9250.32247297886
1977-06-06,6767.720475244332,3779.657540331572,2988.0629349127607,9208.342404848421
1977-06-07,6887.545911458968,3898.61975836501,2988.9261530939575,9257.266154891577
1977-06-08,7001.3672929548775,4011.5776723055824,2989.7896206492956,9303.363989230249
1977-06-09,6980.191489201628,3989.538151550812,2990.653337650816,9299.266438905135
1977-06-10,7047.048748263929,4055.5314440933475,2991.5173041705816,9331.173901419146
1977-06-13,7109.010534682453,4116.629014401778,2992.381520280675,9359.30102397031
1977-06-14,7395.68170496134,4402.435718908139,2993.2459860532003,9467.059191148443
1977-06-15,7328.094129127719,4333.983427567437,2994.110701560282,9444.972833023348
1977-06-16,7374.557790142957,4379.582123268891,2994.9756668740656,9469.34002055951
1977-06-17,7402.893993653484,4407.053111586766,2995.8408820667178,9482.33541948104
1977-06-20,7516.530182253457,4519.823835043031,2996.7063472104255,9526.635519886953
1977-06-21,7595.10949672495,4597.537434347553,2997.5720623773973,9558.617853436976
1977-06-22,7519.804648853846,4521.366621213984,2998.4380276398615,9533.680523315717
1977-06-23,7557.799780397379,4558.4955373273115,2999.3042430700684,9550.490745411547
1977-06-24,7706.557663562912,4706.386954822624,3000.1707087402883,9606.221776490334
1977-06-27,7648.69282990313,4647.655405180317,3001.037424722813,9587.924237570774
1977-06-28,7429.614181971554,4427.7097908815995,3001.9043910899545,9509.802000669142
1977-06-29,7418.487300910256,4415.715692996209,3002.771607914047,9508.574924549128
1977-06-30,7510.7124677506345,4507.073392483191,3003.639075267444,9545.339805833022
1977-07-01,7409.713621351499,4417.972294198865,2991.7413271526343,9510.870577590471
1977-07-05,7403.172009967433,4410.560465992257,2992.611543975175,9511.54460106937
1977-07-06,7269.883328432803,4276.401314512495,2993.482013920308,9464.704341080438
1977-07-07,7358.037161875787,4363.684424814128,2994.352737061659,9499.586857247867
1977-07-08,7314.606608240785,4319.382894767909,2995.2237134728757,9487.900613830088
1977-07-11,7246.385741167584,4250.290797939956,2996.094943227628,9466.702376366753
1977-07-12,7217.969800363589,4221.003373963982,2996.9664263996065,9458.809121030361
1977-07-13,7251.1022687306,4253.264105668077,2997.8381630625236,9473.740103582664
1977-07-15,7400.907723765578,4402.197570475466,2998.710153290113,9531.483684757324
1977-07-18,7602.403004901301,4602.820607745171,2999.5823971561294,9606.37180441828
1977-07-19,7826.30911509617,4825.85422036182,3000.45489473435,9687.947007162411
1977-07-20,7806.506018155174,4805.178372056602,3001.3276460985726,9683.891296508331
1977-07-21,7766.6045899494,4764.403938626784,3002.2006513226165,9672.21764984385
1977-07-22,7785.562251733807,4782.488341253485,3003.073910480323,9681.486413413986
1977-07-25,7567.801696151777,4563.854272506223,3003.947423645554,9605.055761225934
1977-07-26,7414.4766899290635,4409.6554990368695,3004.821190892194,9551.456250048783
1977-07-27,7005.435682635046,3999.740470340898,3005.695212294148,9397.818292301798
1977-07-28,7039.915027121153,4033.34553919581,3006.5694879253433,9413.71457914177
1977-07-29,7052.3906935557625,4044.9466756960346,3007.444017859728,9421.039525942055
1977-08-01,7066.352718805298,4075.928208540291,2990.424510265006,9448.438211571312
1977-08-02,6909.29994508283,3917.997294287032,2991.3026507957984,9391.007939659758
1977-08-03,6869.621173413878,3877.4401242206236,2992.1810491932542,9380.274213448538
1977-08-04,6960.105445962924,3967.045740429827,2993.059705533097,9417.214197876154
1977-08-05,6961.051157406521,3967.11253751545,2993.938619891071,9420.786951057233
1977-08-08,6769.201284742056,3774.383492399112,2994.817792342944,9349.001195264085
1977-08-09,6781.048592827017,3785.3513698625125,2995.6972229645053,9356.37896201118
1977-08-10,6996.262739586108,3999.6858277545416,2996.5769118315666,9441.051981816077
1977-08-11,6805.467739369997,3808.010880350035,2997.456859019962,9370.18621050161
1977-08-12,6733.641266628595,3735.3042020230478,2998.3370646055473,9345.113831746086
1977-08-15,6805.854317353913,3806.636788689712,2999.2175286642014,9375.408809755767
1977-08-16,6692.665263490876,3692.567012219051,3000.098251271825,9334.09515966634
1977-08-17,6691.641617487574,3690.6623849832317,3000.979232504342,9336.699899046896
1977-08-18,6673.957261202957,3672.096788765261,3001.8604724376964,9332.619213592368
1977-08-19,6623.071767192534,3620.329796044677,3002.741971147857,9318.027028248298
1977-08-22,6684.672484104009,3681.0487553931953,3003.6237287108133,9346.430962284165
1977-08-23,6639.371789557076,3634.8660443544986,3004.5057452025776,9331.835478547939
1977-08-24,6539.515361683336,3534.127340984151,3005.388020699185,9296.203855409303
1977-08-25,6280.897151605246,3274.6265963285537,3006.270555276692,9194.587875305522
1977-08-26,6254.232211163982,3247.0788621528045,3007.1533490111783,9187.606528067035
1977-08-29,6461.318014782784,3453.2816128040395,3008.0364019787453,9271.485097737866
1977-08-30,6328.610822894107,3319.6911086385894,3008.919714255517,9221.467057473184
1977-08-31,6416.223898066102,3406.4206121484626,3009.80328591764,9260.411769290342
1977-09-01,6384.507179673501,3358.470065874038,3026.037113799463,9267.833430641584
1977-09-02,6534.1966940820475,3507.2781869327714,3026.918507149276,9328.855467875479
1977-09-06,6594.852987066226,3567.052829843836,3027.80015722239,9355.437258500004
1977-09-07,6664.0433841936365,3635.3613201000553,3028.682064093581,9385.858338809547
1977-09-08,6485.114018648339,3455.5497908106922,3029.5642278376463,9317.652296572476
1977-09-09,6267.5726504212325,3237.1260018918274,3030.446648529405,9232.181090444697
1977-09-12,6185.001784618988,3153.6724583752884,3031.329326243699,9201.28328100571
1977-09-13,6195.837489080755,3163.6252280253652,3032.2122610553906,9208.700789727083
1977-09-14,6302.768122499621,3269.672669460257,3033.0954530393647,9254.45521329979
1977-09-15,6359.645493471591,3325.6665912010635,3033.9789022705277,9280.096449434786
1977-09-16,6274.580543928647,3239.717935104839,3034.862608823808,9251.101505447505
1977-09-19,6120.772851685188,3085.026278911032,3035.7465727741555,9192.370499367136
1977-09-20,6127.366289000991,3090.7354948044485,3036.630794196543,9197.87385626206
1977-09-21,5933.27189878669,2895.756625620727,3037.5152731659637,9123.764221203188
1977-09-22,5927.706282568076,2889.3062728106424,3038.4000097574335,9124.459308184563
1977-09-23,5912.285694180593,2873.0006901346032,3039.28500404599,9121.316749890846
1977-09-26,5988.343685232248,2948.173429125557,3040.170256106692,9155.601605758533
1977-09-27,5952.0406877904725,2910.9849217758515,3041.055766014621,9143.823405576984
1977-09-28,5956.55799367442,2914.6164598295395,3041.9415338448807,9152.202268434183
1977-09-29,6080.106335533851,3037.2787758612553,3042.8275596725957,9205.716030689313
1977-09-30,6241.654375935828,3197.9405323629157,3043.713843572913,9272.694802891994
1977-10-03,6231.522838886682,3233.4912750723465,2998.0315638143356,9294.613912568113
1977-10-04,6062.468460150144,3063.542245646924,2998.92621450322,9228.149087983382
1977-10-05,5975.210905528935,2975.389773361705,2999.82113216723,9196.253608164208
1977-10-06,6059.9178121095,3059.2014952234645,3000.7163168860357,9233.54845693891
1977-10-07,6036.415838255656,3034.804069516327,3001.6117687393285,9227.59683693631
1977-10-10,5977.370079286073,2974.862591479247,3002.5074878068253,9208.181586329198
1977-10-11,5784.978525585646,2781.575051417379,3003.4034741682663,9131.05743309392
1977-10-12,5584.261526874152,2579.9617989707367,3004.299727903415,9047.170692176855
1977-10-13,5446.439178046117,2441.2429289540582,3005.196249092059,8993.075361812786
1977-10-14,5455.934283942045,2449.8412461280345,3006.0930378140106,9004.391473965303
1977-10-17,5433.674246407556,2426.6841522584514,3006.990094149104,8997.426067223456
1977-10-18,5426.297836807054,2418.4104186298555,3007.8874181771994,8998.157960599869
1977-10-19,5204.176805396835,2195.3917954186563,3008.785009978179,8895.87219473347
1977-10-20,5261.422151341925,2251.739281709975,3009.6828696319503,8925.473844865484
1977-10-21,5181.534371709904,2170.9533744914606,3010.580997218444,8893.445028618304
1977-10-24,5038.995856299507,2027.5164634818939,3011.4793928176136,8828.650268427875
1977-10-25,4915.908372390215,1903.530315880776,3012.3780565094385,8769.612255136737
1977-10-26,5133.355491212987,2120.078502839066,3013.2769883739206,8877.2701998874
1977-10-27,5176.568342829743,2162.392154338657,3014.176188491086,8902.07501362284
1977-10-28,5230.02482416535,2214.9491672243644,3015.075656940985,8929.78162532535
1977-10-31,5160.908956228446,2144.9335624247556,3015.975393803691,8905.428823092727
1977-11-01,4955.587602239203,1954.0936775883001,3001.493924650903,8811.639958439573
1977-11-02,4824.406032071503,1822.0092771051698,3002.396754966334,8751.575943685919
1977-11-03,4829.23886718533,1825.9390103379387,3003.2998568473913,8758.059242976591
1977-11-04,4975.891692009271,1971.6884616335096,3004.2032303757605,8838.846977778298
1977-11-07,5111.3195922333325,2106.2127166001815,3005.1068756331515,8909.048181434942
1977-11-08,5143.351436493778,2137.3406437924796,3006.0107927012987,8927.147573274244
1977-11-09,5250.090247012822,2243.1752653508615,3006.9149816619606,8979.047100629083
1977-11-10,5644.405208436619,2636.585765839699,3007.819442596921,9147.81439223836
1977-11-11,5946.425496848073,2937.701321260085,3008.724175587988,9272.215285836275
1977-11-14,5788.462033619156,2778.832852902161,3009.6291807169946,9210.212944369796
1977-11-15,5931.028176181358,2920.4937181155597,3010.534458065798,9270.899747828062
1977-11-16,5814.581442517971,2803.14143480169,3011.44000771628,9226.268624061451
1977-11-17,5735.271215171498,2722.9253854211506,3012.345829750347,9199.986717674954
1977-11-18,5772.034293620227,2758.7823693702953,3013.251924249931,9218.166074160587
1977-11-21,5747.863986280359,2733.7056949833723,3014.1582912969875,9212.177629908621
1977-11-22,5945.656478671663,2930.5915476981654,3015.0649309734968,9295.164919127634
1977-11-23,6038.99161528288,3023.0197719214157,3015.9718433614644,9335.62077092466
1977-11-25,6082.1263438641145,3065.247315321195,3016.87902854292,9356.741449814579
1977-11-28,5922.046632401802,2904.2601458018835,3017.7864865999186,9295.614264054091
1977-11-29,5585.309241027271,2566.6150234127317,3018.694217614539,9153.161091600776
1977-11-30,5645.560236979156,2625.958015310271,3019.6022216688852,9182.002311836508
1977-12-01,5585.675875033571,2593.3986569610897,2992.2772180724814,9170.2167174258
1977-12-02,5575.656712947299,2582.466375358668,2993.1903375886313,9170.04711502557
1977-12-05,5479.487086525862,2485.383350774688,2994.1037357511736,9133.069323742453
1977-12-06,5177.4648116624485,2182.4473990173087,2995.0174126451393,8995.320235660567
1977-12-07,5161.645032550399,2165.7136641948136,2995.9313683555856,8992.208879409616
1977-12-08,5195.487509627908,2198.641906660312,2996.845602967596,9011.387843324104
1977-12-09,5343.709003918215,2345.948887351936,2997.7601165662795,9080.012620319176
1977-12-12,5336.2652148584,2337.590305621628,2998.674909236772,9079.823383714469
1977-12-13,5316.704504332636,2317.114523268403,2999.5899810642336,9074.785401540797
1977-12-14,5418.260367331559,2417.755035197706,3000.5053321338523,9122.122143320716
1977-12-15,5310.808127576887,2309.387165046047,3001.420962530841,9077.31480216109
1977-12-16,5274.049918216886,2271.7130458764477,3002.3368723404387,9064.509696086248
1977-12-19,5121.783307732441,2118.5302460845296,3003.253061647911,8997.35131125415
1977-12-20,5077.278683039654,2073.109152501105,3004.169530538549,8980.642293183013
1977-12-21,5190.0650414515285,2184.978762353858,3005.0862790976703,9035.772163293168
1977-12-22,5352.633879275927,2346.6305718653093,3006.0033074106173,9110.343922689724
1977-12-23,5545.746859704148,2538.826244141388,3006.92061556276,9198.541452357384
1977-12-27,5539.820057452362,2531.981853812868,3007.8382036394933,9200.314616036616
1977-12-28,5549.745133761859,2540.9890620356196,3008.756071726239,9207.917632567895
1977-12-29,5588.850942311428,2579.176722402984,3009.6742199084447,9228.15726677174
1977-12-30,5621.061239879738,2610.4685916081544,3010.5926482715836,9245.487735257426
1978-01-03,5342.551132265863,3694.4191721654815,1648.1319601003813,9122.915765728872
1978-01-04,5283.868428231849,3635.2158677186744,1648.6525605131749,9095.586865409156
1978-01-05,5141.900386342922,3492.7270609733305,1649.1733253695909,9021.563010161244
1978-01-06,4944.967863056835,3295.2736083352625,1649.6942547215726,8914.43457805986
1978-01-09,4775.35308765694,3125.1377390358607,1650.2153486210798,8820.88313149948
1978-01-10,4693.4458955357295,3042.7092884156414,1650.7366071200886,8776.925589216164
1978-01-11,4616.001769663316,2964.7437393927244,1651.2580302705915,8736.843469447418
1978-01-12,4627.4448584128195,2975.665240288222,1651.7796181245976,8746.397185349233
1978-01-13,4601.885378050447,2949.5840073163145,1652.3013707341322,8735.505333917512
1978-01-16,4556.486924989236,2903.663636837999,1652.823288151237,8711.946681831501
1978-01-17,4633.476671984177,2980.131301556207,1653.3453704279705,8757.543679021654
1978-01-18,4751.89176529043,3098.024147674023,1653.8676176164072,8825.569296232066
1978-01-19,4669.039715882695,3014.6496861140567,1654.3900297686384,8781.54797286517
1978-01-20,4631.560789658714,2976.6481827219427,1654.9126069367717,8763.82719844352
1978-01-23,4520.139225344713,2864.703876171782,1655.435349172931,8702.225692399452
1978-01-24,4520.797399257723,2864.839142728466,1655.958256529257,8704.959010071108
1978-01-25,4543.758154767701,2887.2768257097946,1656.4813290579066,8720.372301149184
1978-01-26,4406.154085236504,2749.149518425451,1657.0045668110533,8643.115241992993
1978-01-27,4404.266181335099,2746.7382114942116,1657.5279698408872,8644.861261707236
1978-01-30,4534.616139374684,2876.5646011750696,1658.0515381996147,8720.778405594336
1978-01-31,4518.133763954398,2859.55849201494,1658.5752719394586,8713.75526814141
1978-02-01,4607.04929374959,2957.8186455049713,1649.2306482446188,8781.946582424693
1978-02-02,4640.678559054471,2990.9223821548767,1649.7561768995952,8803.291772129629
1978-02-03,4552.271726716797,2901.989853702102,1650.2818730146946,8755.298211350333
1978-02-06,4530.745284804233,2879.937548160955,1650.8077366432783,8745.384067704908
1978-02-07,4675.41002102628,3024.076253187556,1651.3337678387245,8828.293995558093
1978-02-08,4762.2731933618115,3110.413226707383,1651.8599666544287,8878.985332206297
1978-02-09,4667.991162922984,3015.604829779181,1652.386333143803,8829.010808067691
1978-02-10,4629.030655612934,2976.117788252657,1652.912867360277,8809.324950757007
1978-02-13,4589.284230922676,2935.844661565379,1653.439569357297,8789.630569040017
1978-02-14,4449.794743360748,2795.8283041724217,1653.9664391883261,8711.23897899355
1978-02-15,4412.969440466463,2758.4759635596183,1654.4934769068452,8692.493941972845
1978-02-16,4287.717889471887,2632.697206905536,1655.0206825663515,8620.898778289258
1978-02-17,4265.803202916804,2610.255146696444,1655.5480562203597,8610.934994619183
1978-02-21,4203.654773772556,2547.5791758501546,1656.0755979224014,8576.492712955327
1978-02-22,4197.585330655835,2540.9820229298102,1656.603307726025,8575.327743730326
1978-02-23,4209.456660216295,2552.3254745314985,1657.1311856847963,8584.93501139531
1978-02-24,4352.006291692795,2694.3470598404965,1657.6592318522983,8669.972299188834
1978-02-27,4225.340724070108,2567.1532777879775,1658.1874462821306,8596.3221644906
1978-02-28,4114.452938539949,2455.737109512039,1658.71582902791,8531.4604788542
1978-03-01,4121.255593230601,2463.421121542004,1657.8344716885974,8547.945145797437
1978-03-02,4141.241553326547,2482.878153496982,1658.3633998295647,8562.475139662032
1978-03-03,4160.411369657264,2501.518872933468,1658.892496723796,8577.010826096131
1978-03-06,4070.6447045205905,2411.222942095459,1659.4217624251316,8524.85918517507
1978-03-07,4145.301608426627,2485.350411439198,1659.951196987429,8571.765415478452
1978-03-08,4223.8103549891175,2563.3295545245546,1660.4808004645631,8620.652888869352
1978-03-09,4229.21586254081,2568.205289630385,1661.0105729104255,8627.360699956766
1978-03-10,4396.727431639311,2735.186917260386,1661.5405143789253,8726.3416651886
1978-03-13,4407.510136250363,2745.439511326374,1662.070624923989,8735.03688199687
1978-03-14,4472.97771439251,2810.37680979295,1662.60090459956,8776.142074996746
1978-03-15,4431.759171624175,2768.6278181645757,1663.1313534595988,8755.384384287738
1978-03-16,4497.733967156726,2834.0719955986424,1663.6619715580835,8795.52758511968
1978-03-17,4617.550490601695,2953.357731652686,1664.192758949009,8865.16560872762
1978-03-20,4726.032026077599,3061.3083103912113,1664.7237156863878,8927.953168567345
1978-03-21,4549.211939952155,2883.9570981279057,1665.2548418242495,8828.565024328806
1978-03-22,4493.433064698784,2827.6469272821428,1665.786137416641,8798.94510092458
1978-03-23,4471.83705212683,2805.5194496092035,1666.317602517626,8789.964798005718
1978-03-27,4387.741734227792,2720.892497046506,1666.8492371812863,8743.601636832302
1978-03-28,4494.367530073753,2826.9864886120326,1667.3810414617203,8807.410982884092
1978-03-29,4517.392329710168,2849.479314297125,1667.9130154130437,8823.027375743586
1978-03-30,4475.384612166714,2806.9394530773247,1668.4451590893896,8802.232265131957
1978-03-31,4436.301580930786,2767.324108385878,1668.9774725449086,8784.380638496925
1978-04-03,4364.855763771081,2710.9507473056083,1653.905016465473,8712.3019368402
1978-04-04,4430.388331669592,2775.948421319826,1654.4399103497663,8753.455705958544
1978-04-05,4563.705689351784,2908.7307121262497,1654.974977225534,8832.058612577293
1978-04-06,4588.66731727858,2933.1571001298566,1655.510217148724,8848.620321639457
1978-04-07,4654.655898266647,2998.610268091345,1656.0456301753018,8887.853957418523
1978-04-10,4709.674536024258,3053.0933196630062,1656.581216361251,8921.18921155855
1978-04-11,4665.330398191919,3008.2134224293445,1657.1169757625742,8899.328735778045
1978-04-12,4634.499023815944,2976.8461153806534,1657.652908435291,8887.319662525291
1978-04-13,4790.527975533717,3132.338961098277,1658.1890144354395,8974.919311683796
1978-04-14,5150.471266515089,3491.7459726960124,1658.7252938190763,9168.105471982713
1978-04-17,5438.478655123583,3779.2169084813067,1659.2617466422757,9320.915494491615
1978-04-18,5250.585593973831,3590.787221012701,1659.79837296113,9222.136853666543
1978-04-19,5328.969746569693,3668.6345737379424,1660.3351728317502,9266.441689386378
1978-04-20,5455.210540145028,3794.3383938347624,1660.8721463102652,9335.44554339948
1978-04-21,5416.185535523312,3754.7762420704903,1661.4092934528217,9317.579823841514
1978-04-24,5684.776738353223,4022.8301240376372,1661.946614315585,9460.695493652316
1978-04-25,5847.463636074486,4184.979527119748,1662.4841089547385,9548.548432565232
1978-04-26,5881.0365641181,4218.014786691616,1663.0217774264836,9568.260359259002
1978-04-27,5697.822559357892,4034.262939570852,1663.55961978704,9475.319125339483
1978-04-28,5883.292894592738,4219.195258500093,1664.0976360926456,9573.111430662608
1978-05-01,6128.936024360995,4492.589857775013,1636.3461665859818,9658.012302050018
1978-05-02,6046.369904322479,4409.481535732886,1636.8883685895928,9618.352115833693
1978-05-03,5855.736136169733,4218.305385918326,1637.4307502514073,9522.301279255806
1978-05-04,5791.028144399581,4153.054832768626,1637.9733116309549,9491.501275429575
1978-05-05,5905.714675493743,4267.198622705958,1638.516052787785,9552.705002763474
1978-05-08,5838.817035553524,4199.758061772057,1639.0589737814666,9520.909190799612
1978-05-09,5782.066824541846,4142.464749870257,1639.6020746715888,9494.049236963634
1978-05-10,5784.587989337136,4144.442633819376,1640.1453555177598,9497.868096027481
1978-05-11,6032.239622715189,4391.550806335581,1640.688816379608,9626.451780551231
1978-05-12,6201.400455374893,4560.167998058111,1641.2324573167814,9714.479592205163
1978-05-15,6335.7500194866225,4693.973741097674,1641.776278388948,9784.710784153458
1978-05-16,6450.757670090687,4808.437390434891,1642.3202796557953,9845.060560539387
1978-05-17,6498.969648682803,4856.105187505773,1642.8644611770305,9871.741441720707
1978-05-18,6306.469413311037,4663.060590298656,1643.408823012381,9776.522640333205
1978-05-19,6207.864978224574,4563.911613002981,1643.9533652215935,9728.849932184905
1978-05-22,6397.796504144713,4753.298416280279,1644.4980878644349,9826.911972592623
1978-05-23,6192.3807540745265,4547.337763073835,1645.0429910006917,9725.67787495175
1978-05-24,6003.944464065398,4358.356389375228,1645.5880746901703,9631.346557126366
1978-05-25,5947.4467436101495,4301.313404617453,1646.1333389926967,9605.433563556024
1978-05-26,5903.8166488452935,4257.137864877177,1646.678783968117,9585.463691850033
1978-05-30,5955.987297147639,4308.762887471342,1647.224409676297,9615.11018742939
1978-05-31,6028.745130540833,4380.974914363711,1647.7702161771224,9654.694454606779
1978-06-01,6050.823461892607,4417.913909883365,1632.9095520092421,9667.495464374444
1978-06-02,6204.826704759975,4571.368961686844,1633.457743073131,9747.829594587009
1978-06-05,6563.1736206699625,4929.167502497371,1634.0061181725914,9929.506447964644
1978-06-06,6635.38701977022,5000.832342400813,1634.5546773694066,9968.197117381116
1978-06-07,6594.523614949889,4959.420194224508,1635.1034207253806,9950.264993476376
1978-06-08,6611.153707347185,4975.501359044847,1635.6523483023384,9961.146017953544
1978-06-09,6554.7510820678,4918.549621905674,1636.2014601621256,9935.252380635622
1978-06-12,6478.592102689208,4841.8413463226,1636.7507563666086,9899.406209776798
1978-06-13,6481.443996328007,4844.143759350332,1637.3002369776746,9903.321690473933
1978-06-14,6461.104753774449,4823.254851717217,1637.8499020572315,9896.298319563039
1978-06-15,6236.8859171589875,4598.4861654917795,1638.399751667208,9784.816483811288
1978-06-16,6056.867303344405,4417.917517474852,1638.9497858695534,9695.181467002449
1978-06-19,6069.364194143072,4429.864189416834,1639.500004726238,9704.035025779178
1978-06-20,5878.896850186757,4238.846441887504,1640.0504082992534,9608.376404242576
1978-06-21,5781.3358248257655,4140.734828175155,1640.600996650611,9560.467562864482
1978-06-22,5824.477474326954,4183.32570448461,1641.1517698423438,9585.231045053473
1978-06-23,5748.22105352914,4106.518325592634,1641.7027279365052,9548.254038457577
1978-06-26,5510.139699411168,3867.8858284159987,1642.2538709951696,9425.591877833416
1978-06-27,5581.425951152892,3938.6207520724597,1642.8051990804322,9465.28890306917
1978-06-28,5659.6720169586615,4016.3153047042524,1643.3567122544093,9508.986551028956
1978-06-29,5691.079973531498,4047.1715629522605,1643.9084105792376,9527.782089069682
1978-06-30,5681.863116193836,4037.4028220767605,1644.460294117075,9525.648871240075
1978-07-03,5593.426120518718,3973.5740000886094,1619.8521204301087,9483.651155893764
1978-07-05,5436.989456314207,3816.5819580142365,1620.4074982999705,9403.738055650094
1978-07-06,5444.656095894895,3823.6930293097926,1620.963066585102,9410.578558445148
1978-07-07,5552.3389989282205,3930.8201735774314,1621.5188253507886,9469.302956613772
1978-07-10,5624.044925105385,4001.9701504430477,1622.0747746623374,9509.089255676136
1978-07-11,5750.541849840223,4127.910935255144,1622.630914585079,9576.838833942435
1978-07-12,5809.380574203787,4186.193329019421,1623.1872451843653,9609.67300191409
1978-07-13,5809.989150544487,4186.2453840189155,1623.7437665255716,9612.564831876523
1978-07-14,6070.18681385931,4445.886335185215,1624.3004786740946,9747.286858330957
1978-07-17,6107.440339184159,4482.582957488804,1624.8573816953544,9769.18481069167
1978-07-18,5928.357840209976,4302.943364555183,1625.414475654793,9680.191774558081
1978-07-19,6174.247514106257,4548.275753488382,1625.9717606178747,9807.010915917263
1978-07-20,6155.336937193386,4528.807700543299,1626.5292366500867,9799.947076723325
1978-07-21,6099.201082567448,4472.114178750509,1627.0869038169383,9773.88650767215
1978-07-24,6091.248723819673,4463.603961635711,1627.6447621839613,9772.8124268305
1978-07-25,6232.1382278832125,4603.9354160665025,1628.2028118167102,9846.743777735644
1978-07-26,6355.036341356603,4726.275288575841,1628.7610527807617,9912.701361798523
1978-07-27,6445.643666940816,4816.3241817991,1629.3194851417152,9960.675898312686
1978-07-28,6536.5584231065495,4906.680314141357,1629.8781089651925,10008.668910192062
1978-07-31,6672.025973352754,5041.589049035916,1630.4369243168378,10078.699596817214
1978-08-01,6729.141699142248,5066.270726009537,1662.8709731327122,10078.571487411817
1978-08-02,7189.800957297926,5526.375033971402,1663.4259233265234,10306.726838112836
1978-08-03,7309.010575643019,5645.029516919069,1663.9810587239508,10367.727731042334
1978-08-04,7391.757545738336,5727.221166351534,1664.5363793868025,10410.72100262668
1978-08-07,7314.948445053243,5649.856559676336,1665.0918853769072,10375.590240717316
1978-08-08,7408.005493019438,5742.357916263324,1665.6475767561142,10423.610489058494
1978-08-09,7506.92613083739,5840.722677251097,1666.2034535862933,10474.654594551008
1978-08-10,7334.26051974247,5667.501003813135,1666.7595159293353,10392.40407114617
1978-08-11,7394.5855570746335,5727.269793227482,1667.3157638471512,10424.412025778289
1978-08-14,7395.624698153337,5727.752500751663,1667.872197401673,10427.352922622329
1978-08-15,7369.977333463742,5701.548516808889,1668.4288166548533,10417.256110973856
1978-08-16,7533.260464896886,5864.2748432282215,1668.9856216686653,10499.441519926902
1978-08-17,7620.7025757513275,5951.159963246224,1669.542612505103,10544.534965871795
1978-08-18,7547.987294260863,5877.887505034681,1670.099789226181,10511.373710198359
1978-08-21,7375.266221915132,5704.609070021197,1670.6571518939345,10429.019649857824
1978-08-22,7460.426728285185,5789.212027714765,1671.2147005704196,10473.120061466056
1978-08-23,7582.730916025146,5910.958480707433,1671.772435317713,10535.309958587366
1978-08-24,7616.017171803639,5943.686815605727,1672.3303561979121,10554.340141714429
1978-08-25,7578.106447294905,5905.21798402177,1672.8884632731351,10538.222835543918
1978-08-28,7384.179638035469,5710.732881429948,1673.446756605521,10445.749578559587
1978-08-29,7266.382259696087,5592.377023438858,1674.0052362572292,10390.418754255566
1978-08-30,7287.8298105784925,5613.265908288052,1674.5639022904402,10403.405151887315
1978-08-31,7243.849576675412,5568.726821908057,1675.1227547673552,10384.230930003348
1978-09-01,7313.791787958285,5639.53384854964,1674.2579394086442,10425.383763303202
1978-09-05,7479.505352398159,5804.687998233569,1674.8173541645897,10508.783889063308
1978-09-06,7662.216784120396,5986.839828284296,1675.3769558361003,10600.260719236388
1978-09-07,7669.2809524319655,5993.344207946336,1675.9367444856298,10606.269249278947
1978-09-08,7951.910207741168,6275.413487565515,1676.4967201756524,10746.090677854798
1978-09-11,7990.418662567385,6313.361779598721,1677.0568829686636,10767.22240098914
1978-09-12,7991.714369108075,6314.097136180895,1677.6172329271794,10770.244385779903
1978-09-13,7856.403865362347,6178.226095248609,1678.1777701137369,10706.828030360322
1978-09-14,7600.0435107548765,5921.305016163982,1678.738494590894,10583.983773326463
1978-09-15,7397.745303786619,5718.445897365389,1679.2994064212298,10487.276101226515
1978-09-18,7210.134607041524,5530.27410137418,1679.8605056673437,10397.58147765669
1978-09-19,7070.201961318902,5389.780168927046,1680.4217923918563,10331.023743669515
1978-09-20,6905.726601109709,5224.7433344523,1680.9832666574096,10252.34980909684
1978-09-21,6939.318556669438,5257.773628142772,1681.544928526666,10271.401886445841
1978-09-22,6925.9805583245825,5243.873780262274,1682.1067780623086,10267.276662237222
1978-09-25,6928.884424698424,5246.215609371381,1682.6688153270422,10271.215904146344
1978-09-26,7083.6053032593545,5400.374262875763,1683.231040383592,10349.77512808884
1978-09-27,6886.965152350548,5203.171699055843,1683.7934532947045,10254.891999124846
1978-09-28,6946.942739426053,5262.5866853029065,1684.3560541231468,10287.073995496448
1978-09-29,7064.437421035122,5379.518578103414,1684.918842931707,10347.518419229638
1978-10-02,7117.12735523549,5463.153517815118,1653.9738374203714,10391.907276047465
1978-10-03,7042.049899006082,5387.508984841453,1654.5409141646298,10357.586473350482
1978-10-04,7135.332135385606,5480.223950050406,1655.1081853352007,10406.031849662872
1978-10-05,7177.380988353315,5521.7053373545705,1655.6756509987442,10429.25292499802
1978-10-06,7227.7974288749965,5571.554117653052,1656.243311221944,10456.522302914693
1978-10-09,7447.831245375489,5791.020079303983,1656.8111660715058,10566.62976133954
1978-10-10,7419.657775354144,5762.278559739985,1657.379215614159,10555.544731560945
1978-10-11,7610.893022113816,5952.945562197161,1657.9474599166554,10651.566354722274
