start,end,cagr_leaps,cagr_bh,mdd_leaps,mdd_bh,vol_leaps,vol_bh,sharpe_leaps,sharpe_bh,sortino_leaps,sortino_bh,calmar_leaps,calmar_bh,window
1982-09-27,1992-09-11,0.2392112098342143,0.17150603819750931,-0.49924947998446967,-0.32950299561070884,0.3573252348354651,0.1682060975596877,0.5229000434005133,0.4798554701605986,0.7206665519042499,0.5597602794640281,0.47914163043626107,0.5204991774949902,10y
1982-12-27,1992-12-10,0.222272024326019,0.1604696442343838,-0.5991137502945654,-0.3295029956107086,0.3807247493533476,0.1646248571039738,0.4855390928209206,0.4353422682192644,0.6121634887176386,0.5006668555168027,0.3710013736402058,0.48700511489118814,10y
1983-03-25,1993-03-12,0.212903125547395,0.15314079610789455,-0.5800699974296722,-0.32950299561070895,0.3749588546778338,0.1634000150524941,0.4657315320530614,0.40487135523933965,0.6104125493920597,0.46413566296887726,0.36703005928729726,0.46476298591477033,10y
1983-06-24,1993-06-11,0.16979867761376632,0.13988871559785387,-0.5393169945037601,-0.3295029956107087,0.3646754220600706,0.1630263968969247,0.3708830318423305,0.3414223536789054,0.49919095391053386,0.3911987710025512,0.31484021335170903,0.4245445943172103,10y
1983-09-23,1993-09-10,0.1852520410447276,0.14366627431670986,-0.49924947998446967,-0.32950299561070906,0.35020208080491033,0.16189897941121414,0.4124602037179519,0.37214517674083086,0.5613152687846835,0.42433246195713603,0.37106105959387337,0.4360090082047212,10y
1983-12-22,1993-12-09,0.20576388924400502,0.1481125610352405,-0.5991137502945654,-0.3295029956107086,0.37777890097944583,0.16149169692504514,0.46403077385778807,0.4062736091161811,0.5816625642183981,0.4614538678610065,0.34344711524787636,0.4495029271607234,10y
1984-03-23,1994-03-10,0.22308999015814512,0.15249295821212572,-0.5800699974296725,-0.32950299561070917,0.372477861285435,0.16080459876227438,0.5040160917588842,0.44037456796584634,0.6546881224468488,0.49720340717506484,0.3845914995546593,0.46279687967477023,10y
1984-06-22,1994-06-10,0.22687252760494903,0.15229265741001852,-0.5393169945037599,-0.3295029956107087,0.3601453882835146,0.16055269554212917,0.5202859788329831,0.4493712940944044,0.6886157603506883,0.5054742487774864,0.42066637973034865,0.46218899202344327,10y
1984-09-21,1994-09-09,0.20841047279251312,0.14489793847465982,-0.49924947998446956,-0.32950299561070917,0.3464702456806861,0.15960327844411806,0.4866791509692124,0.41965808505165186,0.6456886316941313,0.46859575626173233,0.4174475510700507,0.43974695345668197,10y
1984-12-20,1994-12-08,0.1870885510860496,0.1389598615948755,-0.5991137502945652,-0.3295029956107083,0.3766676504262039,0.15945640803270883,0.4376644377980744,0.39369123851760707,0.5366263096832234,0.4379458604692566,0.31227550860594355,0.42172563966322724,10y
1985-03-22,1995-03-10,0.20636480598282558,0.14127902554973204,-0.5800699974296725,-0.3295029956107087,0.3726955592598308,0.15883818295471874,0.4805044603841827,0.4136098257153258,0.6119627993856416,0.45639955168398655,0.3557584548369013,0.4287640095285996,10y
1985-06-21,1995-06-09,0.2179077196099699,0.1448501216763336,-0.5393169945037601,-0.3295029956107087,0.35991596130244863,0.15872962704272678,0.5125218217716123,0.4399622569437972,0.6665379066099133,0.48406093916330495,0.40404385886351046,0.4396018355094615,10y
